date,Open,High,Low,Close,Volume,mean_volume
2018-09-28,0.00184586,0.00195061,0.001831,0.00187472,47545722.77452897,47545722.77452897
2018-09-29,0.00187172,0.0019,0.001799,0.00181156,170364815.36855736,170364815.36855736
2018-09-30,0.00181402,0.00183134,0.00175678,0.00176997,84166452.9525813629170858457,84166452.9525813629170858457
2018-10-01,0.00176958,0.0017995,0.001758,0.00175804,88370892.42608465726173541003,88370892.42608465726173541003
2018-10-02,0.00175809,0.00186,0.00175801,0.00184819,94694180.895844707258202554,94694180.895844707258202554
2018-10-03,0.00184462,0.00188876,0.00180945,0.00186736,148189238.0517556461713042,148189238.0517556461713042
2018-10-04,0.00186727,0.00187487,0.00181403,0.00184818,9624935.729675500149248068,9624935.729675500149248068
2018-10-05,0.00184806,0.00189059,0.00177838,0.00180849,71350559.4242742110134793931,71350559.4242742110134793931
2018-10-06,0.00180058,0.00184089,0.00179743,0.00183229,92583491.4639270391273544,92583491.4639270391273544
2018-10-07,0.00183199,0.00185611,0.00181245,0.00181663,86416707.6619267732382834503,86416707.6619267732382834503
2018-10-08,0.00181047,0.00183287,0.0017802,0.00182009,27569703.95085322036289074,27569703.95085322036289074
2018-10-09,0.00182094,0.00182572,0.00179003,0.00181033,65086328.6414593509327235162,65086328.6414593509327235162
2018-10-10,0.00180752,0.0018561,0.00180005,0.00182468,60345357.2180882788659204977,60345357.2180882788659204977
2018-10-11,0.00182026,0.00193037,0.001816,0.00189383,67122683.05968575699642960243,67122683.05968575699642960243
2018-10-12,0.00189911,0.00190936,0.0018212,0.00185664,72058323.17223981297948531307,72058323.17223981297948531307
2018-10-13,0.00185766,0.00186,0.0018065,0.00181593,51982666.3877682608077755105,51982666.3877682608077755105
2018-10-14,0.00180836,0.001829,0.00176767,0.00181079,29442940.6581089004038835549,29442940.6581089004038835549
2018-10-15,0.00180821,0.00182,0.0016846,0.0017372,193240683.74697584273684977853,193240683.74697584273684977853
2018-10-16,0.00173733,0.00175973,0.00171947,0.00173443,289799020.78726296404508352018,289799020.78726296404508352018
2018-10-17,0.001734,0.0017512,0.00168,0.00168,60799510.03962730684654635103,60799510.03962730684654635103
